"","past_pts","window","seasonality","age_int","pts_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER","N"
"4.11","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg4",0.000864208928900802,9.60350439813061e-06,89.9889137416364,0,NA,NA,5454392801
"4.12","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg5",0.000962346453446226,7.92450114814955e-06,121.439373337834,0,NA,NA,5454392801
"4.13","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg6",0.00112215203994522,1.05986952294107e-05,105.876432490607,0,NA,NA,5454392801
"4.14","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg7",0.00137283884568766,2.09507397428374e-05,65.5269867574488,0,NA,NA,5454392801
"4.15","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg8",0.00150810795734158,2.11779870166117e-05,71.2111097319419,0,NA,NA,5454392801
"4.16","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg9",0.00115944574854703,1.99186650327917e-05,58.2090088185256,0,NA,NA,5454392801
"4.17","all","4 yr.","mnwk","with","with","all","Female","LPM","curr_pts_reg10-150",0.00197731190646903,2.40706951231415e-05,82.1460242985693,0,NA,NA,5454392801
"4.18","all","4 yr.","mnwk","with","with","all","Female","LPM","month02",4.6610909240099e-05,9.45354222888124e-07,49.3052319560169,0,NA,NA,5454392801
"4.19","all","4 yr.","mnwk","with","with","all","Female","LPM","month03",6.22653860609848e-05,9.38339544749316e-07,66.3569881599942,0,NA,NA,5454392801
"4.20","all","4 yr.","mnwk","with","with","all","Female","LPM","month04",5.98116481955445e-05,9.42154989725682e-07,63.4838735110444,0,NA,NA,5454392801
"4.21","all","4 yr.","mnwk","with","with","all","Female","LPM","month05",6.54899781055439e-05,9.41034032985048e-07,69.5936340344712,0,NA,NA,5454392801
"4.22","all","4 yr.","mnwk","with","with","all","Female","LPM","month06",5.15945721380483e-05,9.32709831335351e-07,55.3168524708064,0,NA,NA,5454392801
"4.23","all","4 yr.","mnwk","with","with","all","Female","LPM","month07",3.18344553066568e-05,9.02014116820717e-07,35.292635351276,7.61773961784054e-273,NA,NA,5454392801
"4.24","all","4 yr.","mnwk","with","with","all","Female","LPM","month08",1.48952075809539e-05,8.80261833484807e-07,16.9213375093025,3.13236702892794e-64,NA,NA,5454392801
"4.25","all","4 yr.","mnwk","with","with","all","Female","LPM","month09",8.13140117866873e-05,9.68123808297828e-07,83.9913357049394,0,NA,NA,5454392801
"4.26","all","4 yr.","mnwk","with","with","all","Female","LPM","month10",7.32730436112728e-05,9.51869228129824e-07,76.9780569072869,0,NA,NA,5454392801
"4.27","all","4 yr.","mnwk","with","with","all","Female","LPM","month11",6.91976725101524e-05,9.54465502328307e-07,72.4988722393348,0,NA,NA,5454392801
"4.28","all","4 yr.","mnwk","with","with","all","Female","LPM","month12",-7.36807481567844e-05,7.66303402257964e-07,-96.1508821958499,0,NA,NA,5454392801
"4.29","all","4 yr.","mnwk","with","with","all","Female","LPM","weekdayMonday",0.000105343181339407,6.63000096884252e-07,158.888636418703,0,NA,NA,5454392801
"4.30","all","4 yr.","mnwk","with","with","all","Female","LPM","weekdayTuesday",0.000139586414570202,6.95158567834144e-07,200.797948883952,0,NA,NA,5454392801
"4.31","all","4 yr.","mnwk","with","with","all","Female","LPM","weekdayWednesday",0.000152321440936075,7.0667331125118e-07,215.547182143311,0,NA,NA,5454392801
"4.32","all","4 yr.","mnwk","with","with","all","Female","LPM","weekdayThursday",0.000136099987518716,6.93328949065793e-07,196.299300212548,0,NA,NA,5454392801
"4.33","all","4 yr.","mnwk","with","with","all","Female","LPM","weekdayFriday",9.88639329875733e-05,6.58057118682995e-07,150.23609680788,0,NA,NA,5454392801
"4.34","all","4 yr.","mnwk","with","with","all","Female","LPM","weekdaySaturday",1.69773944526297e-05,5.71084625042995e-07,29.7283339598777,3.30555249581303e-194,NA,NA,5454392801
"4.35","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:age_grp20-24",-0.000193870783911949,2.8376609714553e-06,-68.3206295121727,0,NA,NA,5454392801
"4.36","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:age_grp25-34",-0.000203768896652038,2.37902082543579e-06,-85.6524224056385,0,NA,NA,5454392801
"4.37","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:age_grp35-44",-0.000196773387615596,2.35185406366073e-06,-83.6673459701462,0,NA,NA,5454392801
"4.38","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:age_grp45-54",-0.000214532709532172,2.29072327878356e-06,-93.6528263885698,0,NA,NA,5454392801
"4.39","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:age_grp55-64",-0.000215808940302092,2.29554315051702e-06,-94.0121470831364,0,NA,NA,5454392801
"4.40","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:age_grp65-199",-0.000213103384168467,2.28373559133334e-06,-93.313510100374,0,NA,NA,5454392801
"4.41","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg1",-1.71695676099682e-06,7.59564767698702e-06,-0.226044813294696,0.821166566248364,NA,NA,5454392801
"4.42","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg2",-1.90872664492568e-05,3.52852131965028e-06,-5.40942358572701,6.32279241849678e-08,NA,NA,5454392801
"4.43","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg3",-2.20420037451073e-05,3.73983330163603e-06,-5.89384658815269,3.77307510824682e-09,NA,NA,5454392801
"4.44","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg4",-1.26778338610425e-05,1.23723889124262e-05,-1.02468762910528,0.305510602082775,NA,NA,5454392801
"4.45","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg5",-8.50173119265013e-06,1.05984064514618e-05,-0.802170706661047,0.422454218803565,NA,NA,5454392801
"4.46","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg6",-4.99359717035045e-05,1.41044605777822e-05,-3.540438248462,0.00039946310694148,NA,NA,5454392801
"4.47","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg7",-3.39004513681648e-05,2.69689984266353e-05,-1.25701558626233,0.208747991798896,NA,NA,5454392801
"4.48","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg8",-4.61816466612101e-05,2.78070193716977e-05,-1.66079096949939,0.0967554355268398,NA,NA,5454392801
"4.49","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg9",3.17386362504368e-05,2.67667367747252e-05,1.18574918256029,0.23572136541943,NA,NA,5454392801
"4.50","all","4 yr.","mnwk","with","with","all","Female","LPM","policyTRUE:curr_pts_reg10-150",-0.000228474251775519,2.95504427014576e-05,-7.73166933855273,1.06145376731823e-14,NA,NA,5454392801
